NID,nodeType,Centroid_X,Centroid_Y,gene_1,gene_2,gene_3
2,9,103,317,26,13,37
2,1,77,25,46,44,50
2,2,577,546,16,39,18
2,10,196,563,5,50,7
2,6,384,490,14,16,27
2,4,713,103,39,30,12
2,12,195,763,43,33,23
2,2,485,559,27,32,13
2,9,272,110,24,45,5
2,8,139,516,33,42,49
2,8,634,119,11,19,9
2,1,765,166,47,28,34
2,11,191,51,24,6,29
2,5,501,572,1,2,47
2,4,156,627,46,37,32
2,12,193,99,44,35,16
2,11,625,116,38,23,9
2,7,29,534,38,48,36
2,3,181,184,7,27,22
2,5,220,518,9,46,44
2,12,467,236,5,47,46
2,8,763,487,18,13,7
2,10,84,753,2,15,34
2,3,601,65,19,7,28
2,9,589,53,2,48,27
2,2,650,78,34,49,42
2,6,743,254,18,43,8
2,8,500,361,9,28,14
2,10,397,230,6,31,35
2,6,672,688,50,5,28
2,1,681,577,9,45,6
2,12,284,138,37,13,48
2,11,16,180,21,3,16
2,3,69,348,45,18,13
2,3,587,729,46,37,13
2,5,53,221,42,28,43
2,5,345,303,41,24,25
2,2,183,626,37,25,32
2,8,676,548,32,39,0
2,10,418,485,15,5,19
2,12,649,485,30,0,31
2,5,542,39,20,14,1
2,4,544,403,27,48,40
2,11,122,662,18,1,45
2,7,202,241,28,22,37
2,5,69,48,3,11,45
2,10,329,560,13,24,25
2,3,74,502,20,43,40
2,8,179,759,35,22,29
2,6,350,468,29,4,5
2,2,689,442,33,45,11
2,6,589,314,13,35,38
2,1,508,475,18,20,36
2,2,473,49,46,25,10
2,7,82,363,47,27,41
2,4,174,699,5,24,22
2,5,119,455,19,15,27
2,10,259,208,44,15,31
2,6,353,488,4,17,48
2,11,315,593,3,45,8
2,1,775,298,23,25,34
2,3,384,99,48,27,28
2,10,475,587,41,5,8
2,3,78,99,42,21,44
2,1,389,121,46,36,3
2,9,382,581,3,30,48
2,2,738,167,43,7,35
2,1,293,207,27,12,43
2,4,214,276,4,5,12
2,5,260,739,13,12,37
2,8,662,427,31,45,16
2,5,691,428,29,48,1
2,4,553,425,46,40,6
2,8,185,610,29,45,17
2,6,485,612,12,23,6
2,10,57,339,22,35,26
2,9,248,47,31,6,34
2,11,81,229,14,21,23
2,12,567,416,50,27,24
2,7,259,697,41,26,14
2,4,547,591,46,1,7
2,9,635,213,48,15,11
2,2,291,631,43,22,14
2,12,341,9,50,29,49
2,8,661,521,28,16,18
2,3,329,249,37,29,29
2,12,511,463,8,4,14
2,1,66,438,44,3,10
2,3,264,499,50,16,22
2,12,206,694,34,4,49
2,12,618,392,34,30,34
2,9,692,413,32,32,35
2,5,181,431,21,17,19
2,2,360,202,18,43,26
2,1,31,508,0,14,11
2,5,447,524,29,45,30
2,10,17,580,45,46,27
2,1,730,504,19,10,26
2,7,76,714,41,34,45
2,9,684,27,37,35,44
2,4,30,261,18,40,23
2,3,80,568,46,41,27
2,9,706,607,29,16,36
2,3,171,32,20,26,25
2,4,745,487,25,44,38
2,3,635,243,44,21,23
2,9,229,492,33,0,13
2,2,576,481,24,10,9
2,10,213,346,16,13,9
2,12,390,65,2,15,26
2,4,627,747,26,0,21
2,3,87,183,17,3,1
2,7,99,109,17,44,33
2,6,374,701,23,24,20
2,8,219,501,31,44,24
2,6,600,580,27,4,37
2,11,49,189,30,17,32
2,2,244,542,37,36,14
2,9,591,490,3,24,7
2,11,468,148,5,8,35
2,3,536,345,49,18,35
2,6,730,497,47,42,9
2,12,759,437,22,5,30
2,10,620,229,29,26,21
2,1,455,112,46,30,23
2,6,760,34,24,31,27
2,4,313,690,16,4,14
2,4,221,314,40,40,6
2,1,174,506,26,21,37
2,4,345,517,5,44,14
2,8,224,755,42,19,48
2,3,607,512,23,43,25
2,7,615,23,14,48,3
2,10,40,496,23,8,47
2,9,145,81,3,40,10
2,8,352,689,45,8,39
2,12,485,182,48,33,43
2,4,49,512,23,20,2
2,11,647,632,25,16,37
2,8,280,537,17,8,21
2,10,47,200,43,48,36
2,9,264,254,49,29,9
2,3,478,313,38,9,8
2,9,729,676,13,25,35
2,3,588,707,43,6,43
2,1,133,430,4,19,19
2,10,285,180,13,9,18
2,5,440,711,8,13,45
2,4,106,592,36,11,48
2,6,63,176,10,26,47
2,9,562,578,46,26,28
2,9,758,599,24,43,3
2,10,444,12,44,20,46
2,2,733,243,19,5,37
2,1,643,629,8,31,23
2,4,496,519,9,2,10
2,6,548,536,28,11,21
2,4,62,421,8,48,45
2,6,163,293,17,27,10
2,4,249,161,25,37,44
2,5,17,39,31,42,37
2,9,193,320,11,15,32
2,10,622,41,33,28,34
2,10,510,67,28,1,4
2,5,391,406,31,5,1
2,3,568,294,24,42,1
2,12,474,728,27,27,11
2,1,314,774,34,36,13
2,3,754,63,24,31,28
2,7,111,600,28,7,27
2,11,274,259,16,18,11
2,1,205,404,10,16,13
2,11,608,273,27,41,39
2,12,704,765,14,49,24
2,3,58,388,19,6,27
2,7,141,740,30,25,13
2,11,724,614,26,35,9
2,1,480,234,2,26,43
2,2,494,669,4,30,46
2,3,130,509,11,21,40
2,11,777,330,12,36,14
2,2,402,228,14,5,30
2,12,607,320,22,41,21
2,6,151,564,9,9,14
2,10,404,339,29,24,33
2,5,264,253,39,21,16
2,1,109,716,11,1,2
2,5,377,392,4,48,30
2,8,480,126,37,19,17
2,10,243,758,29,20,47
2,2,768,65,21,43,4
2,8,10,114,7,21,9
2,11,157,363,22,2,15
2,5,772,653,19,18,12
2,3,14,38,32,10,28
2,6,472,746,11,1,47
2,2,68,23,17,22,16
2,1,355,169,26,16,7
2,5,375,190,37,47,6
2,1,334,292,12,45,41
2,9,68,566,33,13,33
2,2,319,597,1,27,44
2,1,56,81,16,17,31
2,1,606,287,4,37,46
2,2,783,662,22,14,10
2,2,452,234,39,41,3
2,5,517,185,15,15,41
2,10,582,556,49,4,14
2,2,81,368,10,15,46
2,7,412,356,28,19,48
2,11,561,281,33,21,11
2,4,652,157,50,29,4
2,9,197,725,0,37,2
2,6,422,388,34,27,36
2,3,477,44,30,1,25
2,3,140,34,38,27,29
2,1,280,226,49,28,29
2,5,78,637,14,48,41
2,4,268,231,42,32,4
2,2,360,668,38,18,22
2,3,676,676,10,36,45
2,10,310,688,15,15,17
2,11,268,35,2,41,20
2,3,134,154,44,29,21
2,8,187,216,23,33,22
2,9,544,748,6,34,25
2,9,529,228,38,30,2
2,1,547,421,26,19,3
2,11,769,156,1,49,44
2,4,151,91,29,49,25
2,1,357,392,6,42,28
2,10,342,37,40,45,10
2,8,22,202,42,45,49
2,7,46,773,8,12,49
2,2,217,110,42,31,22
2,12,371,5,33,0,12
2,12,124,411,8,13,45
2,6,465,171,12,3,47
2,7,537,208,30,5,41
2,9,602,738,27,41,44
2,11,177,502,14,30,9
2,1,514,528,28,21,42
2,12,453,172,26,15,43
2,7,434,366,17,8,7
2,2,745,371,48,44,49
2,1,559,140,24,23,46
2,2,211,718,11,3,8
2,7,599,129,48,42,31
2,4,678,416,26,28,24
2,3,703,558,32,10,47
2,1,147,517,27,33,32
2,11,781,134,17,40,18
2,3,16,437,11,10,5
2,10,740,761,13,46,49
2,7,561,297,22,24,12
2,2,368,223,20,48,22
2,2,72,336,27,33,45
2,11,536,581,28,14,25
2,10,476,429,28,24,18
2,9,518,490,2,42,28
2,8,752,117,6,15,10
2,2,382,481,48,7,18
2,2,94,327,33,28,19
2,8,188,648,17,36,40
2,6,451,444,49,24,5
2,2,426,576,5,19,39
2,9,710,544,6,15,11
2,5,98,169,21,44,47
2,1,111,565,44,30,42
2,10,364,633,20,4,48
2,8,380,454,30,37,4
2,1,300,160,28,19,49
2,12,726,629,22,41,41
2,11,657,390,7,49,41
2,9,735,496,19,29,43
2,8,163,168,37,25,8
2,11,212,212,43,17,18
2,2,708,48,36,22,32
2,12,148,165,3,22,17
2,11,740,169,13,12,33
2,7,126,359,13,10,24
2,9,57,275,46,2,25
2,1,574,391,16,41,8
2,1,38,23,1,50,39
2,6,529,126,31,16,2
2,6,716,162,13,42,44
2,1,721,634,40,22,46
2,2,286,583,5,18,37
2,3,590,313,8,45,47
2,3,29,612,43,45,34
2,7,574,499,36,32,40
2,4,673,435,26,36,36
2,3,701,376,12,9,42
2,2,98,561,1,3,23
2,4,372,30,17,18,31
2,1,756,606,36,41,4
2,1,576,217,28,43,4
2,8,194,368,13,4,26
2,7,202,203,16,30,34
2,4,695,331,1,46,41
2,11,66,579,28,42,39
2,6,117,706,19,11,41
2,2,200,555,4,3,18
2,6,134,210,21,26,31
2,12,310,760,27,49,17
2,5,682,331,7,34,47
2,4,533,693,47,8,31
2,5,391,709,11,24,5
2,3,522,162,10,10,25
2,1,354,507,2,29,20
2,12,688,548,17,42,8
2,10,752,122,14,35,11
2,5,167,165,22,50,1
2,9,151,104,19,27,7
2,1,109,176,2,27,20
2,2,702,110,16,9,5
2,10,572,354,38,41,22
2,12,766,200,37,41,50
2,7,487,742,2,40,42
2,6,774,676,42,46,40
2,1,86,80,11,10,46
2,11,553,396,31,26,18
2,4,320,73,4,7,37
2,12,269,171,38,44,36
2,10,351,478,38,29,36
2,11,438,598,23,38,27
2,2,173,769,26,43,44
2,8,546,167,6,21,15
2,7,125,40,1,33,24
2,12,130,452,7,29,9
2,1,69,603,48,34,36
2,3,237,391,43,36,35
2,1,699,345,19,0,29
2,8,518,241,1,35,33
2,2,78,450,37,45,46
2,3,577,570,24,2,40
2,2,259,363,15,14,10
2,2,360,618,19,21,35
2,9,441,479,45,40,0
2,1,324,235,4,43,40
2,1,464,227,13,47,28
2,2,153,183,7,43,34
2,3,494,209,3,28,23
2,9,479,66,47,41,25
2,6,603,767,3,21,16
2,2,391,87,3,40,37
2,5,730,509,50,1,35
2,3,469,325,10,37,25
2,6,329,745,3,38,9
2,7,105,537,23,6,24
2,8,504,508,38,49,39
2,2,289,211,49,34,28
2,9,47,472,48,45,48
2,6,136,49,32,14,20
2,8,395,605,20,27,25
2,5,757,661,11,18,40
2,1,716,85,33,45,37
2,2,406,652,32,48,2
2,6,213,640,13,43,24
2,8,96,541,4,35,11
2,3,88,400,18,22,4
2,9,274,301,31,5,36
2,11,697,715,10,41,18
2,6,184,176,40,15,26
2,12,79,212,22,4,30
2,2,721,113,15,19,28
2,3,132,570,37,5,1
2,7,696,243,19,37,20
2,3,539,251,38,20,4
2,11,601,134,45,4,42
2,6,214,392,39,15,38
2,9,283,630,5,15,1
2,4,774,311,20,0,27
2,12,183,357,38,17,49
2,9,687,297,18,19,8
2,2,240,663,37,35,43
2,1,354,617,16,39,43
2,1,416,256,14,25,6
2,3,750,776,22,48,16
2,4,133,499,0,45,40
2,9,445,257,31,7,18
2,8,491,601,7,1,0
2,3,36,454,42,17,4
2,4,90,575,9,12,29
2,4,409,585,9,13,15
2,6,486,247,49,39,17
2,6,305,452,18,38,45
2,7,774,606,7,15,50
2,12,247,610,0,13,8
2,11,317,276,7,15,13
2,11,364,208,46,20,8
2,6,371,345,15,30,36
2,2,115,162,0,33,48
2,8,641,317,21,0,41
2,5,136,595,14,34,32
2,10,676,39,49,46,36
2,9,336,10,43,8,18
2,4,771,728,0,6,9
2,8,659,332,38,22,49
2,5,611,162,25,49,13
2,6,505,161,47,1,20
2,6,184,268,30,7,20
2,6,427,25,37,28,16
2,8,592,56,3,36,32
2,12,135,680,13,2,23
2,2,172,298,46,12,25
2,3,358,179,46,15,6
2,12,304,27,15,27,29
2,2,519,500,12,27,43
2,3,637,225,3,16,34
2,1,620,133,49,25,42
2,10,363,269,14,31,49
2,6,665,183,23,26,48
2,12,295,587,45,35,31
2,9,435,327,30,14,38
2,4,463,319,48,46,5
2,1,278,394,3,30,26
2,9,479,740,12,13,16
2,4,78,296,40,18,50
2,6,142,199,3,10,34
2,11,712,259,16,24,37
2,7,672,425,43,27,22
2,10,91,663,45,25,13
2,4,249,602,22,22,49
2,2,189,301,48,29,27
2,3,235,106,45,6,32
2,6,751,421,47,15,20
2,4,419,668,36,36,26
2,2,675,222,9,33,47
2,1,400,85,11,14,16
2,4,177,611,3,34,12
2,6,766,104,21,22,18
2,5,431,371,48,41,35
2,4,403,245,0,33,26
2,8,189,590,29,42,35
2,4,100,222,10,27,32
2,8,465,211,36,15,34
2,1,46,41,18,4,4
2,3,229,522,39,38,33
2,4,762,536,24,4,5
2,12,104,97,40,11,25
2,1,497,526,14,39,5
2,3,296,684,2,22,41
2,2,389,105,8,17,22
2,2,33,252,7,48,46
2,1,636,37,37,43,22
2,10,290,671,42,7,16
2,2,406,74,13,1,47
2,7,276,44,20,27,41
2,7,560,110,32,3,3
2,8,237,532,6,7,5
2,6,631,11,21,11,8
2,6,370,334,23,17,11
2,4,552,72,40,22,14
2,1,780,486,37,34,27
2,7,563,541,22,39,37
2,8,711,323,17,11,47
2,4,449,494,9,6,14
2,10,22,665,20,23,47
2,1,676,482,10,42,15
2,8,381,331,16,8,33
2,6,101,625,25,33,42
2,4,285,574,19,40,24
2,10,217,354,25,33,42
2,6,157,208,36,3,24
2,12,310,399,40,7,43
2,2,479,303,46,45,32
2,2,196,506,42,9,30
2,5,708,511,23,20,25
2,4,624,540,22,45,11
2,5,148,351,21,43,1
2,3,386,733,20,0,26
2,5,73,390,41,8,15
2,11,259,61,42,25,30
2,2,430,206,30,42,43
2,12,675,540,39,21,11
2,7,162,210,12,32,43
2,2,609,656,48,10,25
2,12,98,383,37,24,40
2,5,288,645,2,31,44
2,5,639,614,10,37,47
2,4,324,576,21,34,26
2,7,346,28,5,19,38
2,4,14,177,7,36,23
2,6,148,359,18,7,44
2,1,294,168,27,0,8
2,2,527,298,44,21,17
2,5,494,226,32,43,27
2,1,319,340,38,45,16
2,9,610,361,42,25,49
2,10,167,494,40,8,44
2,6,75,451,46,34,1
2,7,581,359,30,39,50
2,11,710,585,33,5,21
2,7,391,536,32,33,16
2,11,204,461,35,30,11
2,1,482,48,25,43,1
2,9,220,581,2,31,10
2,1,288,642,17,42,6
2,8,16,524,24,26,23
2,1,46,19,1,15,39
2,2,493,161,8,18,37
2,7,372,735,16,39,39
2,8,714,332,21,21,5
2,1,382,43,29,42,36
2,1,638,486,14,10,45
2,6,389,147,3,43,9
2,5,120,197,43,36,30
2,5,27,313,35,31,38
2,1,85,156,42,32,3
2,5,757,24,7,28,50
2,9,156,721,48,46,38
2,11,561,303,31,22,20
2,4,761,394,23,48,22
2,1,560,479,4,11,47
2,8,473,775,0,13,26
2,10,352,718,12,36,13
2,3,182,122,36,41,33
2,11,111,418,40,9,26
2,11,231,564,9,46,40
2,4,589,391,12,25,36
2,3,56,68,11,24,45
2,6,372,281,27,47,32
2,2,481,621,9,26,16
2,6,638,293,16,4,2
2,6,46,271,20,47,35
2,2,19,596,2,9,20
2,11,132,367,33,48,21
2,9,626,695,34,21,43
2,11,459,459,8,38,16
2,5,123,366,13,22,40
2,10,319,15,33,16,28
2,12,335,462,23,10,49
2,1,82,16,37,14,13
2,12,30,338,49,0,23
2,7,717,739,0,15,27
2,1,139,618,43,30,44
2,8,196,703,43,17,47
2,11,317,33,40,31,34
2,10,690,72,50,7,25
2,2,676,112,47,11,39
2,1,67,547,44,24,8
2,12,93,29,47,37,49
2,11,270,631,48,22,21
2,4,378,180,7,19,12
2,12,356,565,13,27,5
2,3,294,677,9,1,18
2,2,159,563,27,8,41
2,2,752,650,49,45,9
2,3,351,99,33,38,21
2,12,197,218,23,13,33
2,4,516,63,20,23,37
2,8,725,255,29,20,5
2,7,259,699,15,3,13
2,1,128,634,34,35,23
2,4,481,460,39,40,17
2,6,710,74,37,48,19
2,2,320,622,40,41,19
2,3,535,156,7,8,8
2,1,149,657,23,24,7
2,11,397,35,49,12,22
2,12,764,75,10,23,45
2,3,388,206,49,8,0
2,9,130,396,3,29,43
2,6,680,394,1,33,34
2,5,150,278,21,33,39
2,9,175,493,4,0,8
2,10,103,690,42,43,26
2,4,445,621,20,47,26
2,3,704,348,9,24,11
2,12,472,605,17,16,31
2,10,692,186,24,43,22
2,8,301,690,42,20,13
2,5,128,713,15,8,11
2,5,334,381,27,18,26
2,2,615,7,49,34,44
2,5,474,76,15,47,27
2,1,694,297,20,33,43
2,10,351,761,27,43,30
2,9,589,658,35,8,10
2,10,702,218,41,7,4
2,5,663,299,47,39,28
2,12,603,432,38,40,7
2,10,197,421,30,13,30
2,1,548,321,24,14,11
2,9,754,252,44,11,35
2,1,16,92,36,21,9
2,11,211,429,46,24,21
2,2,534,654,37,24,29
2,1,35,514,25,41,46
2,11,449,293,39,37,39
2,2,193,242,7,49,38
2,11,643,309,37,43,39
2,9,71,361,35,41,44
2,1,451,639,28,15,43
2,3,167,195,21,17,41
2,2,404,338,11,39,14
2,6,262,200,11,33,44
2,11,275,497,18,25,7
2,12,599,22,26,34,14
2,2,405,330,37,28,48
2,7,158,184,11,30,5
2,12,384,428,31,31,41
2,1,629,397,49,45,33
2,12,111,69,13,13,15
2,9,662,209,3,44,45
2,12,299,457,31,6,15
2,7,145,432,48,42,13
2,6,617,144,14,40,7
2,11,52,109,46,7,20
2,8,720,512,14,32,34
2,8,338,145,14,31,27
2,9,100,218,18,34,8
2,11,613,155,34,38,41
2,1,630,18,1,23,31
2,1,698,623,44,16,42
2,2,314,440,47,2,45
2,1,35,672,5,22,7
2,2,305,44,24,37,8
2,9,407,776,24,16,31
2,3,775,139,37,1,31
2,9,603,521,40,2,46
2,2,72,603,23,2,42
2,6,242,754,21,49,5
2,3,307,412,11,15,14
2,12,757,29,21,18,35
2,6,261,259,6,39,49
2,1,715,109,14,35,35
2,12,720,55,3,40,46
2,7,161,348,33,15,33
2,7,457,376,43,44,7
2,2,690,270,2,25,28
2,4,174,27,49,44,46
2,4,326,116,44,37,10
2,11,202,432,8,8,9
2,1,753,551,33,37,7
2,3,578,243,49,30,28
2,1,292,64,35,23,43
2,5,358,89,37,40,11
2,11,267,699,1,19,6
2,5,727,53,7,34,5
2,12,31,259,6,31,20
2,7,511,66,41,36,27
2,5,16,171,36,24,14
2,2,501,87,30,42,49
2,3,235,468,21,37,13
2,8,257,256,7,5,6
2,1,102,286,5,36,15
2,2,239,105,44,18,27
2,12,567,316,10,30,37
2,2,49,517,20,20,20
2,4,46,565,40,20,28
2,4,365,311,48,1,13
2,9,461,633,26,28,2
2,2,237,24,35,20,5
2,1,692,618,24,4,12
2,6,537,351,20,43,29
2,12,674,713,45,40,40
2,3,667,688,18,33,44
2,8,500,369,31,21,19
2,5,184,235,28,22,5
2,6,490,433,14,25,11
2,1,28,455,3,40,29
2,1,86,71,42,25,26
2,11,164,485,14,34,39
2,12,406,620,16,17,46
2,11,44,659,47,42,29
2,2,761,761,49,11,10
2,7,191,436,22,4,15
2,2,139,547,42,7,50
2,2,177,477,38,41,29
2,11,266,390,18,1,31
2,7,233,449,32,2,37
2,10,128,148,29,22,37
2,9,629,70,3,48,40
2,7,136,158,36,38,33
2,9,257,695,6,26,43
2,1,125,437,44,1,29
2,11,524,569,21,20,8
2,3,397,170,43,43,10
2,5,603,18,49,47,16
2,1,627,86,4,49,14
2,8,191,154,30,6,14
2,9,763,590,12,50,3
2,12,759,178,12,32,9
2,2,87,697,45,38,49
2,2,494,386,7,22,49
2,7,481,482,25,43,23
2,11,139,523,44,30,8
2,12,273,111,10,8,32
2,7,322,749,18,39,10
2,8,390,717,19,20,27
2,2,273,336,10,30,43
2,12,390,149,49,0,12
2,3,474,444,9,27,38
2,11,730,388,12,13,27
2,8,646,522,41,46,5
2,10,708,249,11,30,1
2,5,734,177,4,35,18
2,1,281,471,4,32,47
2,8,485,338,7,23,13
2,9,419,356,18,31,7
2,1,68,133,7,12,17
2,3,359,755,26,12,50
2,9,680,248,20,27,12
2,4,246,697,29,21,36
2,10,47,275,27,28,26
2,5,496,347,1,38,26
2,6,508,32,35,47,3
2,4,288,581,44,42,16
2,9,656,29,34,44,13
2,12,72,396,25,34,8
2,8,743,755,29,21,10
2,1,330,214,20,29,28
2,6,411,256,2,14,50
2,11,560,369,6,26,27
2,5,357,600,4,22,48
2,9,741,276,22,36,47
2,8,628,266,46,33,40
2,12,362,486,23,29,50
2,5,651,604,44,1,39
2,3,165,566,5,5,29
2,3,647,493,20,18,1
2,11,296,104,5,19,19
2,11,76,50,20,15,21
2,9,469,241,19,50,46
2,11,303,641,38,21,10
2,9,417,85,43,25,21
2,4,19,261,39,1,36
2,2,413,432,39,10,30
2,11,424,462,21,28,8
2,11,21,265,6,8,28
2,5,714,565,39,12,47
2,2,346,399,2,19,47
2,2,205,603,20,15,30
2,1,185,33,48,15,31
2,5,374,236,47,14,1
2,1,331,388,38,43,27
2,12,233,587,8,3,7
2,8,423,558,36,33,7
2,3,20,377,9,19,26
2,4,697,654,46,29,2
2,2,384,656,13,0,11
2,2,328,163,39,8,1
2,10,410,320,6,7,32
2,8,429,421,2,45,17
2,10,284,235,12,22,36
2,7,514,364,38,25,22
2,8,706,393,35,11,43
2,1,199,144,37,35,34
2,5,313,612,14,40,9
2,4,282,726,48,24,47
2,8,700,33,42,9,1
2,1,222,449,29,43,45
2,7,244,290,11,23,31
2,5,728,397,5,20,47
2,9,435,232,1,2,2
2,7,597,224,16,28,27
2,9,715,290,14,11,24
2,3,349,475,2,45,29
2,12,428,335,43,49,31
2,3,260,9,49,45,17
2,8,643,424,15,45,1
2,4,208,105,20,3,31
2,7,563,91,33,6,10
2,1,773,149,17,9,16
2,11,265,308,34,38,1
2,3,493,42,40,33,17
2,6,113,561,40,17,15
2,3,11,276,7,39,49
2,1,590,237,21,6,3
2,3,273,717,16,25,25
2,7,112,285,38,49,33
2,9,420,680,28,35,46
2,6,462,37,7,42,10
2,12,781,728,22,11,12
2,7,705,508,5,10,2
2,9,57,181,10,4,49
2,5,748,503,46,38,7
2,9,369,105,30,22,26
2,7,384,354,31,38,11
2,5,24,183,50,13,41
2,1,367,166,39,31,20
2,4,107,474,47,19,17
2,1,208,456,2,9,44
2,5,459,272,36,36,21
2,8,771,93,21,12,6
2,6,503,525,42,21,13
2,4,10,408,36,25,43
2,6,464,187,5,24,19
2,6,108,742,39,14,22
2,4,311,193,8,48,41
2,3,621,309,30,29,49
2,6,55,271,5,46,47
2,2,190,160,14,5,3
2,1,80,690,19,47,40
2,10,580,431,17,15,29
2,3,505,554,33,29,9
2,7,487,236,44,21,0
2,1,243,543,11,28,3
2,4,350,214,7,16,1
2,5,436,360,34,17,6
2,3,609,562,37,18,10
2,3,48,505,4,3,25
2,8,444,626,18,18,39
2,10,488,369,9,26,39
2,1,194,270,41,22,12
2,7,245,73,45,30,4
2,9,124,751,48,14,43
2,1,272,18,49,2,6
2,4,633,246,0,10,12
2,8,461,371,15,16,18
2,3,73,70,3,34,5
2,10,426,396,35,18,30
2,7,340,442,15,30,20
2,12,239,195,24,25,20
2,3,563,478,27,5,19
2,4,455,562,23,48,23
2,2,49,389,4,46,19
2,11,233,469,10,49,4
2,3,452,377,26,38,13
2,11,539,309,18,28,11
2,5,203,514,39,21,36
2,1,127,326,41,26,21
2,9,310,49,19,45,24
2,12,287,632,18,3,9
2,2,695,81,28,42,21
2,2,447,46,23,42,21
2,10,362,640,16,24,48
2,7,267,395,50,44,29
2,10,588,754,31,17,13
2,1,606,665,39,35,1
2,9,125,169,16,5,19
2,12,402,363,47,26,19
2,2,338,661,16,12,20
2,5,707,677,11,11,21
2,10,293,375,22,19,27
2,9,294,214,30,48,19
2,5,541,247,15,21,13
2,8,489,150,16,15,49
2,10,663,761,29,42,30
2,8,165,202,20,17,27
2,11,480,90,28,48,44
2,11,547,732,9,19,5
2,12,302,57,19,49,42
2,8,604,375,4,32,32
2,10,318,591,27,31,49
2,5,426,270,6,15,19
2,10,346,6,16,1,6
2,2,615,638,45,39,43
2,3,71,248,18,3,3
2,1,353,227,27,39,38
2,7,442,129,41,42,40
2,9,51,577,17,26,10
2,2,575,407,3,17,8
2,1,399,258,27,33,30
2,6,443,490,30,33,14
2,1,765,284,45,13,35
2,10,674,138,28,8,36
2,6,12,262,34,25,25
2,4,632,773,43,22,10
2,8,156,727,9,30,6
2,4,446,222,25,14,5
2,1,453,256,11,36,3
2,9,359,161,42,20,9
2,10,193,464,46,24,19
2,10,160,163,20,8,49
2,10,84,627,36,28,44
2,11,691,183,16,49,43
2,11,20,773,20,33,35
2,1,572,746,43,7,25
2,11,64,660,8,40,18
2,9,762,443,18,15,13
2,3,99,218,36,47,13
2,7,777,347,44,8,14
2,9,86,515,19,1,29
2,1,686,260,49,6,16
2,3,497,565,48,8,1
2,6,613,638,7,41,32
2,4,642,627,16,5,36
2,5,149,528,5,9,6
2,8,546,326,13,38,25
2,2,43,776,47,34,10
2,1,46,321,38,33,7
2,1,261,79,1,43,48
2,7,203,491,42,6,39
2,4,30,555,0,11,11
2,12,314,612,0,2,9
2,7,762,610,45,18,48
2,4,502,687,23,11,44
2,10,634,465,33,31,38
2,10,185,339,47,31,4
2,9,428,529,46,21,44
2,11,368,309,23,35,49
2,11,12,291,33,34,26
2,7,240,711,41,14,18
2,4,236,117,24,10,38
2,8,436,289,12,45,5
2,2,453,408,40,11,29
2,10,443,361,33,48,10
2,1,73,598,31,18,23
2,8,57,645,16,36,6
2,11,94,292,33,44,8
2,1,613,753,36,44,3
2,8,200,24,48,3,2
2,6,200,727,41,26,22
2,3,27,71,10,46,30
2,11,171,708,33,26,3
2,5,706,192,34,50,23
2,9,243,270,3,15,5
2,11,587,437,44,2,28
2,9,434,481,50,25,35
2,2,135,270,12,37,39
2,4,16,462,6,30,43
2,6,695,286,15,46,16
2,4,285,288,20,4,44
2,8,596,207,30,25,27
2,6,497,537,41,38,25
2,4,49,600,4,30,46
2,11,243,224,6,23,15
2,3,63,395,35,34,38
2,4,104,679,27,26,30
2,11,314,175,48,50,34
2,9,171,688,8,19,21
2,12,197,371,1,25,5
2,10,558,176,9,3,49
2,12,650,153,2,7,9
2,9,449,501,44,18,43
2,9,713,718,47,29,32
2,1,573,213,46,28,20
2,8,596,49,2,23,10
2,1,471,345,43,14,11
2,4,259,133,31,38,14
2,2,173,104,8,46,11
2,12,629,319,27,43,29
2,11,210,69,46,34,21
2,5,290,220,35,32,41
2,1,521,651,45,49,8
2,4,435,249,30,23,42
2,1,155,499,14,23,47
2,5,97,498,24,2,21
2,12,485,165,31,9,25
2,2,139,633,18,43,50
2,11,564,422,6,22,24
2,3,403,658,20,46,10
2,11,622,172,49,25,8
2,10,194,271,28,22,6
2,3,565,231,50,35,3
2,12,631,278,18,37,16
2,9,608,433,12,23,48
2,6,150,197,42,3,5
2,1,592,271,40,31,3
2,10,383,678,12,3,43
2,6,707,168,17,43,42
2,12,292,459,40,37,0
2,10,237,76,48,19,29
2,5,460,197,40,30,1
2,3,383,18,32,23,16
2,8,484,507,37,30,22
2,12,648,637,45,18,7
2,5,511,323,44,41,36
2,3,426,159,31,45,30
2,10,415,75,3,33,9
2,8,576,342,32,18,38
2,10,335,497,25,41,22
2,4,595,489,9,5,1
2,5,33,655,7,40,17
2,9,566,647,34,12,40
2,9,761,264,30,15,49
2,7,114,656,27,30,26
2,10,32,161,19,8,20
2,3,346,211,4,36,15
2,3,345,219,5,3,49
2,3,622,119,20,9,41
2,5,82,341,10,22,12
2,4,603,31,30,35,7
2,12,438,175,38,24,16
2,4,647,584,2,3,45
2,8,761,359,44,36,19
2,3,111,271,35,9,13
2,3,242,427,15,46,45
2,9,528,659,7,22,15
2,2,236,371,28,46,24
2,7,403,766,19,19,27
2,5,691,731,7,37,31
2,8,776,699,36,44,11
2,7,340,679,37,48,16
2,10,216,699,7,40,18
2,9,257,261,43,14,13
2,7,414,177,29,33,30
2,8,130,771,8,3,34
2,5,606,386,21,44,36
2,7,751,223,30,3,37
2,5,475,437,6,29,31
2,6,163,493,34,38,40
2,4,678,425,23,15,2
2,3,166,519,41,16,24
