NID,nodeType,Centroid_X,Centroid_Y,gene_1,gene_2,gene_3
2,8,370,75,14,44,5
2,4,239,492,25,48,43
2,3,537,139,31,22,28
2,1,562,426,43,34,8
2,3,538,448,40,16,35
2,6,655,343,1,11,5
2,6,216,574,22,22,15
2,6,564,535,34,6,23
2,3,503,464,35,39,4
2,11,28,297,39,23,29
2,2,73,768,3,33,5
2,8,269,566,44,27,48
2,3,515,643,4,12,3
2,8,88,237,29,34,31
2,4,726,125,46,26,35
2,2,730,334,42,48,13
2,10,684,136,14,1,35
2,4,367,375,19,34,49
2,11,756,560,14,25,49
2,5,393,213,22,42,23
2,2,240,302,11,24,35
2,9,507,691,17,38,6
2,9,686,248,47,23,29
2,7,81,290,49,25,26
2,4,533,141,40,37,22
2,2,606,99,21,27,18
2,3,586,434,8,49,44
2,3,511,378,39,3,27
2,3,290,425,3,43,9
2,11,473,468,21,10,38
2,1,638,634,41,13,28
2,2,594,689,44,20,7
2,7,600,638,14,47,29
2,3,573,281,10,36,7
2,11,95,707,43,20,17
2,5,502,613,28,30,40
2,3,447,601,20,16,8
2,4,175,203,18,43,6
2,5,776,643,24,12,35
2,11,112,403,36,17,21
2,9,39,363,41,17,32
2,9,333,46,6,50,1
2,5,464,372,41,8,31
2,3,393,175,36,50,41
2,4,673,549,0,11,22
2,6,776,331,45,28,36
2,1,289,465,37,11,11
2,9,246,644,2,43,26
2,11,39,39,32,0,41
2,7,472,681,46,26,33
2,7,324,765,26,39,4
2,11,82,647,18,27,25
2,5,272,145,28,26,14
2,2,304,641,5,44,43
2,3,647,118,30,6,26
2,10,536,611,5,18,7
2,5,532,616,39,13,4
2,5,235,50,19,29,49
2,9,711,57,30,6,19
2,1,571,501,7,24,39
2,9,274,355,25,7,1
2,9,524,777,38,38,41
2,6,11,269,8,22,33
2,7,406,117,26,45,15
2,9,536,311,23,36,47
2,7,278,520,19,18,30
2,2,578,513,21,16,41
2,7,364,96,35,18,48
2,6,529,646,39,42,13
2,3,356,740,37,45,22
2,7,177,336,8,36,15
2,5,133,227,26,22,45
2,6,125,614,35,40,21
2,10,110,350,4,7,50
2,1,60,456,3,16,47
2,12,46,52,40,1,5
2,1,197,184,50,13,34
2,11,194,460,0,41,45
2,11,402,131,5,6,24
2,8,97,494,9,19,15
2,1,681,735,12,17,2
2,1,630,100,23,0,3
2,7,424,561,5,15,36
2,6,563,315,36,46,34
2,6,242,659,12,21,23
2,5,369,491,13,8,4
2,10,245,83,48,47,32
2,6,208,680,7,9,33
2,12,558,469,38,20,37
2,12,197,116,42,12,15
2,3,766,319,25,34,25
2,6,571,578,12,16,17
2,12,366,253,35,9,24
2,3,434,542,26,38,13
2,6,257,442,35,22,16
2,2,423,722,41,28,18
2,5,74,543,9,26,12
2,10,634,449,21,0,46
2,2,103,344,20,44,50
2,4,533,650,25,46,42
2,3,687,735,44,24,24
2,6,96,648,32,5,22
2,3,147,278,49,50,39
2,5,63,162,18,8,2
2,5,653,114,3,28,21
2,6,435,194,47,23,37
2,7,608,42,28,3,49
2,9,99,335,17,40,14
2,7,659,720,37,27,20
2,5,184,700,19,3,10
2,10,760,213,32,48,29
2,5,464,118,42,29,0
2,10,126,234,31,48,41
2,9,40,48,30,9,5
2,3,651,636,45,22,41
2,4,396,721,24,31,41
2,12,62,289,40,22,15
2,9,454,673,16,12,38
2,6,24,402,8,35,8
2,6,248,326,36,13,10
2,6,764,733,46,13,8
2,11,657,692,17,37,41
2,6,475,438,22,42,11
2,9,230,752,34,9,17
2,2,68,658,41,24,38
2,12,551,411,5,34,17
2,6,582,716,29,47,19
2,1,199,516,28,34,1
2,7,526,26,7,7,5
2,3,556,19,13,20,41
2,10,391,326,17,42,26
2,10,256,121,17,19,11
2,7,763,453,10,9,45
2,3,371,288,48,36,21
2,5,467,237,42,1,18
2,5,464,232,16,14,26
2,4,160,721,22,10,35
2,2,270,602,34,3,11
2,6,268,605,40,33,18
2,8,304,735,17,17,0
2,1,44,699,43,24,50
2,11,52,258,1,7,7
2,3,31,154,2,36,19
2,4,36,485,46,33,12
2,3,113,673,10,12,44
2,3,690,537,11,0,10
2,5,553,96,11,24,2
2,11,362,79,7,3,33
2,2,675,120,27,31,7
2,10,304,11,21,17,39
2,6,544,266,44,49,35
2,10,751,213,2,47,17
2,11,711,69,13,23,49
2,10,291,161,37,48,42
2,5,461,146,40,47,43
2,4,544,409,7,2,40
2,6,693,218,9,35,45
2,6,140,401,41,14,13
2,4,726,216,27,35,40
2,7,433,263,32,12,22
2,11,373,672,40,25,9
2,12,398,414,17,28,20
2,12,475,278,47,35,21
2,1,766,269,13,33,22
2,7,120,327,25,48,23
2,12,75,72,1,28,28
2,10,38,353,42,38,34
2,12,390,343,49,50,22
2,7,189,627,12,32,47
2,5,233,566,13,12,33
2,3,170,82,37,12,13
2,8,531,264,0,10,21
2,2,428,487,47,22,6
2,2,591,725,23,34,13
2,3,309,471,3,27,8
2,3,459,298,6,21,2
2,2,264,468,3,49,10
2,3,616,701,2,4,6
2,7,464,425,32,6,29
2,1,288,390,50,27,43
2,8,502,336,12,21,30
2,3,678,369,30,11,7
2,2,438,633,48,20,23
2,11,571,90,18,46,26
2,6,225,31,40,19,24
2,2,699,328,13,21,34
2,4,722,366,11,50,2
2,4,752,220,44,19,17
2,9,616,771,9,23,6
2,1,340,461,47,24,15
2,12,636,571,20,21,47
2,7,678,484,41,8,18
2,5,747,611,8,27,6
2,8,664,764,19,1,30
2,5,432,23,16,26,3
2,7,23,445,13,1,7
2,11,69,453,30,32,6
2,6,410,142,16,43,43
2,1,225,600,44,32,42
2,3,528,126,2,31,1
2,2,527,138,23,30,49
2,1,85,265,12,1,10
2,5,452,355,40,3,29
2,2,633,7,47,3,9
2,1,450,155,11,37,37
2,6,486,767,12,33,34
2,11,592,45,35,10,10
2,2,348,36,24,47,15
2,6,780,438,32,46,29
2,11,290,154,32,43,14
2,5,105,216,48,44,19
2,7,627,195,20,16,2
2,8,394,318,30,22,34
2,1,253,494,29,47,29
2,2,550,558,11,13,19
2,6,225,330,31,12,34
2,8,319,85,24,43,39
2,7,359,660,29,30,8
2,10,519,670,28,14,1
2,5,338,98,41,18,25
2,11,653,61,1,0,20
2,3,150,710,12,15,45
2,1,54,301,31,47,41
2,7,436,396,49,30,17
2,5,291,544,31,19,34
2,10,573,748,8,4,8
2,3,199,698,41,15,38
2,11,309,27,40,4,34
2,5,50,296,37,30,33
2,10,152,497,50,48,21
2,9,494,417,15,36,7
2,9,168,678,35,28,50
2,7,55,72,12,36,26
2,9,109,357,0,0,8
2,1,96,774,9,27,38
2,3,582,28,15,41,43
2,8,406,707,13,20,29
2,8,463,689,11,30,46
2,2,356,384,9,30,6
2,4,673,515,48,19,22
2,4,607,229,21,11,19
2,6,41,280,14,37,10
2,8,506,746,34,2,18
2,9,341,239,50,11,16
2,3,544,62,23,9,48
2,2,385,193,41,49,17
2,7,322,503,18,1,7
2,5,75,225,6,40,29
2,11,488,512,24,38,5
2,3,425,523,27,27,11
2,12,541,757,11,44,25
2,10,125,87,20,23,31
2,8,384,384,41,22,20
2,2,340,440,11,25,16
2,6,230,580,35,1,31
2,2,301,750,6,29,24
2,10,122,15,38,19,45
2,9,85,717,2,49,7
2,10,604,282,12,34,18
2,1,114,226,42,22,40
2,12,778,171,10,38,16
2,6,208,170,5,21,14
2,5,481,663,23,39,8
2,10,771,213,11,23,8
2,9,44,325,7,0,6
2,4,431,73,12,43,10
2,5,234,763,49,24,6
2,7,496,325,30,15,6
2,3,469,303,27,35,19
2,6,113,763,27,47,32
2,3,718,363,28,23,34
2,9,46,422,21,20,21
2,9,406,294,27,7,7
2,3,62,702,0,14,41
2,6,672,230,14,8,6
2,4,170,126,42,40,1
2,5,763,417,34,34,39
2,5,591,378,1,33,1
2,1,289,374,5,19,47
2,1,406,627,45,11,46
2,11,453,161,8,2,50
2,3,400,406,20,7,22
2,5,305,36,39,41,46
2,8,90,459,13,2,26
2,1,513,728,32,12,19
2,5,522,617,22,42,28
2,6,539,324,26,49,22
2,3,610,485,30,13,6
2,1,237,537,23,48,11
2,2,87,691,18,50,32
2,3,604,248,37,3,16
2,4,53,433,21,7,36
2,5,57,508,10,36,15
2,11,348,45,12,14,14
2,12,100,602,9,18,17
2,1,551,520,33,14,45
2,10,461,459,1,28,4
2,10,415,450,40,22,1
2,5,376,562,44,2,11
2,2,101,267,23,3,11
2,7,768,321,26,11,23
2,10,409,660,32,28,7
2,11,581,643,43,3,9
2,1,334,15,23,28,26
2,9,254,521,0,46,15
2,5,381,761,28,4,47
2,1,523,478,1,34,18
2,4,579,137,39,17,44
2,9,35,663,28,24,46
2,12,562,23,42,43,47
2,12,303,149,12,29,24
2,10,220,209,12,3,29
2,5,306,745,16,15,7
2,2,209,180,23,22,46
2,1,481,121,44,25,35
2,3,209,201,32,23,15
2,6,476,106,0,22,7
2,3,339,471,17,28,49
2,3,629,149,14,49,20
2,2,653,185,3,16,6
2,5,621,517,1,44,5
2,10,106,147,43,20,5
2,9,135,138,8,37,10
2,7,135,673,18,20,39
2,4,153,276,32,33,20
2,10,543,420,46,26,31
2,8,447,488,14,3,26
2,1,215,86,39,42,50
2,6,722,696,45,39,8
2,4,758,661,17,33,46
2,7,425,537,18,12,48
2,10,185,350,35,28,23
2,7,196,553,32,33,40
2,6,376,67,31,15,14
2,1,595,737,24,26,8
2,4,621,680,43,37,5
2,6,425,768,48,3,5
2,8,449,687,7,5,29
2,2,496,500,41,20,25
2,4,544,576,40,8,49
2,3,85,343,32,25,11
2,1,470,190,23,9,42
2,1,247,721,34,15,6
2,8,18,544,18,24,21
2,7,140,365,22,38,46
2,3,44,515,22,37,6
2,1,480,612,48,5,49
2,11,775,719,42,12,3
2,7,495,498,46,22,16
2,10,569,401,22,19,15
2,7,70,723,26,45,2
2,3,170,754,46,6,33
2,3,665,648,11,29,9
2,8,280,612,14,14,25
2,1,46,8,17,14,5
2,3,690,708,31,38,19
2,6,445,205,6,26,39
2,10,574,112,38,48,44
2,1,73,544,11,34,18
2,1,174,71,43,1,35
2,4,427,46,34,11,20
2,5,723,439,3,47,13
2,9,437,564,34,9,11
2,4,125,650,46,15,32
2,11,176,487,12,7,30
2,6,723,576,9,47,26
2,7,63,233,49,49,13
2,2,668,407,5,13,15
2,4,463,777,21,3,45
2,6,585,510,17,10,29
2,11,733,167,24,24,42
2,2,13,607,9,37,26
2,2,490,501,22,40,35
2,9,194,299,5,1,15
2,4,505,363,32,47,21
2,1,226,498,30,13,8
2,3,119,419,30,43,30
2,1,187,407,39,48,23
2,7,103,317,26,13,37
2,11,77,25,46,44,50
2,4,577,546,16,39,18
2,1,196,563,5,50,7
2,1,384,490,14,16,27
2,12,713,103,39,30,12
2,1,195,763,43,33,23
2,4,485,559,27,32,13
2,2,272,110,24,45,5
2,4,139,516,33,42,49
2,12,634,119,11,19,9
2,5,765,166,47,28,34
2,2,191,51,24,6,29
2,5,501,572,1,2,47
2,1,156,627,46,37,32
2,3,193,99,44,35,16
2,5,625,116,38,23,9
2,12,29,534,38,48,36
2,11,181,184,7,27,22
2,1,220,518,9,46,44
2,1,467,236,5,47,46
2,3,763,487,18,13,7
2,1,84,753,2,15,34
2,11,601,65,19,7,28
2,9,589,53,2,48,27
2,11,650,78,34,49,42
2,9,743,254,18,43,8
2,6,500,361,9,28,14
2,2,397,230,6,31,35
2,3,672,688,50,5,28
2,11,681,577,9,45,6
2,3,284,138,37,13,48
2,3,16,180,21,3,16
2,2,69,348,45,18,13
2,1,587,729,46,37,13
2,2,53,221,42,28,43
2,12,345,303,41,24,25
2,2,183,626,37,25,32
2,1,676,548,32,39,0
2,9,418,485,15,5,19
2,11,649,485,30,0,31
2,2,542,39,20,14,1
2,8,544,403,27,48,40
2,2,122,662,18,1,45
2,1,202,241,28,22,37
2,11,69,48,3,11,45
2,12,329,560,13,24,25
2,6,74,502,20,43,40
2,3,179,759,35,22,29
2,1,350,468,29,4,5
2,3,689,442,33,45,11
2,9,589,314,13,35,38
2,8,508,475,18,20,36
2,7,473,49,46,25,10
2,10,82,363,47,27,41
2,4,174,699,5,24,22
2,9,119,455,19,15,27
2,10,259,208,44,15,31
2,4,353,488,4,17,48
2,7,315,593,3,45,8
2,1,775,298,23,25,34
2,5,384,99,48,27,28
2,2,475,587,41,5,8
2,5,78,99,42,21,44
2,12,389,121,46,36,3
2,9,382,581,3,30,48
2,5,738,167,43,7,35
2,3,293,207,27,12,43
2,10,214,276,4,5,12
2,10,260,739,13,12,37
2,2,662,427,31,45,16
2,11,691,428,29,48,1
2,5,553,425,46,40,6
2,7,185,610,29,45,17
2,10,485,612,12,23,6
2,11,57,339,22,35,26
2,9,248,47,31,6,34
2,6,81,229,14,21,23
2,5,567,416,50,27,24
2,2,259,697,41,26,14
2,11,547,591,46,1,7
2,7,635,213,48,15,11
2,11,291,631,43,22,14
2,7,341,9,50,29,49
2,11,661,521,28,16,18
2,2,329,249,37,29,29
2,1,511,463,8,4,14
2,12,66,438,44,3,10
2,6,264,499,50,16,22
2,2,206,694,34,4,49
2,2,618,392,34,30,34
2,5,692,413,32,32,35
2,9,181,431,21,17,19
2,10,360,202,18,43,26
2,12,31,508,0,14,11
2,9,447,524,29,45,30
2,5,17,580,45,46,27
2,7,730,504,19,10,26
2,1,76,714,41,34,45
2,2,684,27,37,35,44
2,3,30,261,18,40,23
2,8,80,568,46,41,27
2,3,706,607,29,16,36
2,6,171,32,20,26,25
2,3,745,487,25,44,38
2,3,635,243,44,21,23
2,12,229,492,33,0,13
2,12,576,481,24,10,9
2,7,213,346,16,13,9
2,3,390,65,2,15,26
2,11,627,747,26,0,21
2,5,87,183,17,3,1
2,1,99,109,17,44,33
2,4,374,701,23,24,20
2,8,219,501,31,44,24
2,9,600,580,27,4,37
2,3,49,189,30,17,32
2,4,244,542,37,36,14
2,6,591,490,3,24,7
2,4,468,148,5,8,35
2,1,536,345,49,18,35
2,11,730,497,47,42,9
2,12,759,437,22,5,30
2,5,620,229,29,26,21
2,5,455,112,46,30,23
2,1,760,34,24,31,27
2,2,313,690,16,4,14
2,12,221,314,40,40,6
2,3,174,506,26,21,37
2,2,345,517,5,44,14
2,1,224,755,42,19,48
2,10,607,512,23,43,25
2,5,615,23,14,48,3
2,8,40,496,23,8,47
2,4,145,81,3,40,10
2,4,352,689,45,8,39
2,4,485,182,48,33,43
2,1,49,512,23,20,2
2,5,647,632,25,16,37
2,4,280,537,17,8,21
2,9,47,200,43,48,36
2,4,264,254,49,29,9
2,11,478,313,38,9,8
2,5,729,676,13,25,35
2,7,588,707,43,6,43
2,10,133,430,4,19,19
2,2,285,180,13,9,18
2,12,440,711,8,13,45
2,6,106,592,36,11,48
2,4,63,176,10,26,47
2,4,562,578,46,26,28
2,3,758,599,24,43,3
2,9,444,12,44,20,46
2,2,733,243,19,5,37
2,8,643,629,8,31,23
2,1,496,519,9,2,10
2,5,548,536,28,11,21
2,11,62,421,8,48,45
2,8,163,293,17,27,10
2,1,249,161,25,37,44
2,6,17,39,31,42,37
2,12,193,320,11,15,32
2,1,622,41,33,28,34
2,2,510,67,28,1,4
2,1,391,406,31,5,1
2,6,568,294,24,42,1
2,1,474,728,27,27,11
2,10,314,774,34,36,13
2,5,754,63,24,31,28
2,2,111,600,28,7,27
2,3,274,259,16,18,11
2,9,205,404,10,16,13
2,9,608,273,27,41,39
2,5,704,765,14,49,24
2,1,58,388,19,6,27
2,3,141,740,30,25,13
2,9,724,614,26,35,9
2,9,480,234,2,26,43
2,1,494,669,4,30,46
2,8,130,509,11,21,40
2,1,777,330,12,36,14
2,11,402,228,14,5,30
2,9,607,320,22,41,21
2,10,151,564,9,9,14
2,7,404,339,29,24,33
2,3,264,253,39,21,16
2,1,109,716,11,1,2
2,6,377,392,4,48,30
2,8,480,126,37,19,17
2,7,243,758,29,20,47
2,12,768,65,21,43,4
2,10,10,114,7,21,9
2,7,157,363,22,2,15
2,4,772,653,19,18,12
2,2,14,38,32,10,28
2,12,472,746,11,1,47
2,4,68,23,17,22,16
2,9,355,169,26,16,7
2,3,375,190,37,47,6
2,3,334,292,12,45,41
2,8,68,566,33,13,33
2,12,319,597,1,27,44
2,8,56,81,16,17,31
2,7,606,287,4,37,46
2,8,783,662,22,14,10
2,4,452,234,39,41,3
2,4,517,185,15,15,41
2,3,582,556,49,4,14
2,7,81,368,10,15,46
2,2,412,356,28,19,48
2,1,561,281,33,21,11
2,7,652,157,50,29,4
2,7,197,725,0,37,2
2,10,422,388,34,27,36
2,12,477,44,30,1,25
2,10,140,34,38,27,29
2,7,280,226,49,28,29
2,11,78,637,14,48,41
2,1,268,231,42,32,4
2,11,360,668,38,18,22
2,12,676,676,10,36,45
2,12,310,688,15,15,17
2,3,268,35,2,41,20
2,8,134,154,44,29,21
2,10,187,216,23,33,22
2,1,544,748,6,34,25
2,2,529,228,38,30,2
2,10,547,421,26,19,3
2,8,769,156,1,49,44
2,9,151,91,29,49,25
2,1,357,392,6,42,28
2,7,342,37,40,45,10
2,6,22,202,42,45,49
2,8,46,773,8,12,49
2,3,217,110,42,31,22
2,11,371,5,33,0,12
2,5,124,411,8,13,45
2,1,465,171,12,3,47
2,1,537,208,30,5,41
2,9,602,738,27,41,44
2,2,177,502,14,30,9
2,7,514,528,28,21,42
2,3,453,172,26,15,43
2,11,434,366,17,8,7
2,1,745,371,48,44,49
2,8,559,140,24,23,46
2,12,211,718,11,3,8
2,12,599,129,48,42,31
2,3,678,416,26,28,24
2,3,703,558,32,10,47
2,10,147,517,27,33,32
2,9,781,134,17,40,18
2,6,16,437,11,10,5
2,4,740,761,13,46,49
2,2,561,297,22,24,12
2,2,368,223,20,48,22
2,12,72,336,27,33,45
2,3,536,581,28,14,25
2,8,476,429,28,24,18
2,4,518,490,2,42,28
2,1,752,117,6,15,10
2,2,382,481,48,7,18
2,5,94,327,33,28,19
2,2,188,648,17,36,40
2,1,451,444,49,24,5
2,1,426,576,5,19,39
2,8,710,544,6,15,11
2,11,98,169,21,44,47
2,11,111,565,44,30,42
2,7,364,633,20,4,48
2,4,380,454,30,37,4
2,2,300,160,28,19,49
2,3,726,629,22,41,41
2,1,657,390,7,49,41
2,2,735,496,19,29,43
2,11,163,168,37,25,8
2,3,212,212,43,17,18
2,6,708,48,36,22,32
2,7,148,165,3,22,17
2,6,740,169,13,12,33
2,8,126,359,13,10,24
2,3,57,275,46,2,25
2,7,574,391,16,41,8
2,1,38,23,1,50,39
2,8,529,126,31,16,2
2,1,716,162,13,42,44
2,1,721,634,40,22,46
2,3,286,583,5,18,37
2,10,590,313,8,45,47
2,11,29,612,43,45,34
2,1,574,499,36,32,40
2,3,673,435,26,36,36
2,8,701,376,12,9,42
2,12,98,561,1,3,23
2,3,372,30,17,18,31
2,1,756,606,36,41,4
2,4,576,217,28,43,4
2,1,194,368,13,4,26
2,1,202,203,16,30,34
2,10,695,331,1,46,41
2,2,66,579,28,42,39
2,2,117,706,19,11,41
2,7,200,555,4,3,18
2,3,134,210,21,26,31
2,12,310,760,27,49,17
2,8,682,331,7,34,47
2,9,533,693,47,8,31
2,2,391,709,11,24,5
2,4,522,162,10,10,25
2,10,354,507,2,29,20
2,6,688,548,17,42,8
2,7,752,122,14,35,11
2,8,167,165,22,50,1
2,1,151,104,19,27,7
2,2,109,176,2,27,20
2,11,702,110,16,9,5
2,8,572,354,38,41,22
2,12,766,200,37,41,50
2,6,487,742,2,40,42
2,8,774,676,42,46,40
2,6,86,80,11,10,46
2,10,553,396,31,26,18
2,6,320,73,4,7,37
2,10,269,171,38,44,36
2,7,351,478,38,29,36
2,1,438,598,23,38,27
2,4,173,769,26,43,44
2,10,546,167,6,21,15
2,4,125,40,1,33,24
2,3,130,452,7,29,9
2,12,69,603,48,34,36
2,8,237,391,43,36,35
2,2,699,345,19,0,29
2,2,518,241,1,35,33
2,11,78,450,37,45,46
2,3,577,570,24,2,40
2,1,259,363,15,14,10
2,6,360,618,19,21,35
2,8,441,479,45,40,0
2,4,324,235,4,43,40
2,11,464,227,13,47,28
2,6,153,183,7,43,34
2,3,494,209,3,28,23
2,6,479,66,47,41,25
2,6,603,767,3,21,16
2,2,391,87,3,40,37
2,5,730,509,50,1,35
2,6,469,325,10,37,25
2,9,329,745,3,38,9
2,1,105,537,23,6,24
2,12,504,508,38,49,39
2,1,289,211,49,34,28
2,1,47,472,48,45,48
2,9,136,49,32,14,20
2,11,395,605,20,27,25
2,5,757,661,11,18,40
2,11,716,85,33,45,37
2,5,406,652,32,48,2
2,3,213,640,13,43,24
2,4,96,541,4,35,11
2,5,88,400,18,22,4
2,10,274,301,31,5,36
2,2,697,715,10,41,18
2,11,184,176,40,15,26
2,7,79,212,22,4,30
2,6,721,113,15,19,28
2,8,132,570,37,5,1
2,9,696,243,19,37,20
2,6,539,251,38,20,4
2,10,601,134,45,4,42
2,9,214,392,39,15,38
2,2,283,630,5,15,1
2,8,774,311,20,0,27
2,5,183,357,38,17,49
2,1,687,297,18,19,8
2,3,240,663,37,35,43
2,3,354,617,16,39,43
2,2,416,256,14,25,6
2,3,750,776,22,48,16
2,4,133,499,0,45,40
2,7,445,257,31,7,18
2,12,491,601,7,1,0
2,9,36,454,42,17,4
2,6,90,575,9,12,29
2,1,409,585,9,13,15
2,5,486,247,49,39,17
2,9,305,452,18,38,45
2,3,774,606,7,15,50
2,10,247,610,0,13,8
2,8,317,276,7,15,13
2,3,364,208,46,20,8
2,6,371,345,15,30,36
2,3,115,162,0,33,48
2,8,641,317,21,0,41
2,9,136,595,14,34,32
2,8,676,39,49,46,36
2,3,336,10,43,8,18
2,10,771,728,0,6,9
2,2,659,332,38,22,49
2,12,611,162,25,49,13
2,3,505,161,47,1,20
2,1,184,268,30,7,20
2,7,427,25,37,28,16
2,1,592,56,3,36,32
2,5,135,680,13,2,23
2,5,172,298,46,12,25
2,1,358,179,46,15,6
2,3,304,27,15,27,29
2,3,519,500,12,27,43
2,9,637,225,3,16,34
2,8,620,133,49,25,42
2,11,363,269,14,31,49
2,9,665,183,23,26,48
2,5,295,587,45,35,31
2,8,435,327,30,14,38
2,9,463,319,48,46,5
2,4,278,394,3,30,26
2,1,479,740,12,13,16
2,2,78,296,40,18,50
2,12,142,199,3,10,34
2,1,712,259,16,24,37
2,7,672,425,43,27,22
2,5,91,663,45,25,13
2,8,249,602,22,22,49
2,5,189,301,48,29,27
2,12,235,106,45,6,32
2,2,751,421,47,15,20
2,12,419,668,36,36,26
2,1,675,222,9,33,47
2,8,400,85,11,14,16
2,9,177,611,3,34,12
2,6,766,104,21,22,18
2,12,431,371,48,41,35
2,2,403,245,0,33,26
2,5,189,590,29,42,35
2,9,100,222,10,27,32
2,7,465,211,36,15,34
2,5,46,41,18,4,4
2,9,229,522,39,38,33
2,7,762,536,24,4,5
2,8,104,97,40,11,25
2,6,497,526,14,39,5
2,5,296,684,2,22,41
2,10,389,105,8,17,22
2,9,33,252,7,48,46
2,5,636,37,37,43,22
2,9,290,671,42,7,16
2,3,406,74,13,1,47
2,1,276,44,20,27,41
2,10,560,110,32,3,3
2,3,237,532,6,7,5
2,1,631,11,21,11,8
2,5,370,334,23,17,11
2,2,552,72,40,22,14
2,1,780,486,37,34,27
2,3,563,541,22,39,37
2,3,711,323,17,11,47
2,1,449,494,9,6,14
2,10,22,665,20,23,47
2,2,676,482,10,42,15
2,4,381,331,16,8,33
2,1,101,625,25,33,42
2,2,285,574,19,40,24
2,7,217,354,25,33,42
2,4,157,208,36,3,24
2,3,310,399,40,7,43
2,7,479,303,46,45,32
2,5,196,506,42,9,30
2,5,708,511,23,20,25
2,10,624,540,22,45,11
2,10,148,351,21,43,1
2,2,386,733,20,0,26
2,4,73,390,41,8,15
2,3,259,61,42,25,30
2,1,430,206,30,42,43
2,9,675,540,39,21,11
2,6,162,210,12,32,43
2,9,609,656,48,10,25
2,12,98,383,37,24,40
2,8,288,645,2,31,44
2,5,639,614,10,37,47
2,3,324,576,21,34,26
2,11,346,28,5,19,38
2,5,14,177,7,36,23
2,6,148,359,18,7,44
2,12,294,168,27,0,8
2,2,527,298,44,21,17
2,12,494,226,32,43,27
2,12,319,340,38,45,16
2,3,610,361,42,25,49
2,4,167,494,40,8,44
2,9,75,451,46,34,1
2,4,581,359,30,39,50
2,3,710,585,33,5,21
2,12,391,536,32,33,16
2,3,204,461,35,30,11
2,4,482,48,25,43,1
2,1,220,581,2,31,10
2,3,288,642,17,42,6
2,3,16,524,24,26,23
2,12,46,19,1,15,39
2,1,493,161,8,18,37
2,8,372,735,16,39,39
2,7,714,332,21,21,5
2,5,382,43,29,42,36
2,2,638,486,14,10,45
2,5,389,147,3,43,9
2,1,120,197,43,36,30
2,9,27,313,35,31,38
2,6,85,156,42,32,3
2,7,757,24,7,28,50
2,1,156,721,48,46,38
2,4,561,303,31,22,20
2,3,761,394,23,48,22
2,10,560,479,4,11,47
2,7,473,775,0,13,26
2,6,352,718,12,36,13
2,12,182,122,36,41,33
2,12,111,418,40,9,26
2,1,231,564,9,46,40
2,9,589,391,12,25,36
2,5,56,68,11,24,45
2,12,372,281,27,47,32
2,7,481,621,9,26,16
2,8,638,293,16,4,2
2,8,46,271,20,47,35
2,10,19,596,2,9,20
2,1,132,367,33,48,21
2,8,626,695,34,21,43
2,10,459,459,8,38,16
2,7,123,366,13,22,40
2,12,319,15,33,16,28
2,4,335,462,23,10,49
2,12,82,16,37,14,13
2,8,30,338,49,0,23
2,6,717,739,0,15,27
2,1,139,618,43,30,44
2,1,196,703,43,17,47
2,5,317,33,40,31,34
2,9,690,72,50,7,25
2,8,676,112,47,11,39
2,1,67,547,44,24,8
2,4,93,29,47,37,49
2,9,270,631,48,22,21
2,1,378,180,7,19,12
2,11,356,565,13,27,5
2,9,294,677,9,1,18
2,9,159,563,27,8,41
2,4,752,650,49,45,9
2,10,351,99,33,38,21
2,3,197,218,23,13,33
2,5,516,63,20,23,37
2,1,725,255,29,20,5
2,3,259,699,15,3,13
2,5,128,634,34,35,23
2,2,481,460,39,40,17
2,1,710,74,37,48,19
2,1,320,622,40,41,19
2,3,535,156,7,8,8
2,10,149,657,23,24,7
2,1,397,35,49,12,22
2,11,764,75,10,23,45
2,1,388,206,49,8,0
2,8,130,396,3,29,43
2,12,680,394,1,33,34
2,11,150,278,21,33,39
2,5,175,493,4,0,8
2,11,103,690,42,43,26
2,7,445,621,20,47,26
2,5,704,348,9,24,11
2,6,472,605,17,16,31
2,4,692,186,24,43,22
2,2,301,690,42,20,13
2,1,128,713,15,8,11
2,1,334,381,27,18,26
2,2,615,7,49,34,44
2,2,474,76,15,47,27
2,6,694,297,20,33,43
2,3,351,761,27,43,30
2,4,589,658,35,8,10
2,2,702,218,41,7,4
2,5,663,299,47,39,28
2,12,603,432,38,40,7
2,10,197,421,30,13,30
2,4,548,321,24,14,11
2,5,754,252,44,11,35
2,8,16,92,36,21,9
2,1,211,429,46,24,21
2,2,534,654,37,24,29
2,4,35,514,25,41,46
2,11,449,293,39,37,39
2,1,193,242,7,49,38
2,1,643,309,37,43,39
2,6,71,361,35,41,44
2,11,451,639,28,15,43
2,9,167,195,21,17,41
2,4,404,338,11,39,14
2,1,262,200,11,33,44
2,4,275,497,18,25,7
2,2,599,22,26,34,14
2,2,405,330,37,28,48
2,1,158,184,11,30,5
2,3,384,428,31,31,41
2,4,629,397,49,45,33
2,9,111,69,13,13,15
2,2,662,209,3,44,45
2,3,299,457,31,6,15
2,4,145,432,48,42,13
2,4,617,144,14,40,7
2,2,52,109,46,7,20
2,2,720,512,14,32,34
2,2,338,145,14,31,27
2,1,100,218,18,34,8
2,11,613,155,34,38,41
2,3,630,18,1,23,31
2,10,698,623,44,16,42
2,8,314,440,47,2,45
2,1,35,672,5,22,7
2,1,305,44,24,37,8
