SID,cellType,Centroid_X,Centroid_Y
1,3,288,78
1,1,223,112
1,12,679,345
1,5,140,677
1,4,329,606
1,3,663,396
1,11,241,566
1,5,119,353
1,11,41,664
1,10,573,541
1,5,599,92
1,10,641,209
1,11,87,26
1,11,59,312
1,10,68,413
1,7,497,175
1,5,428,713
1,5,542,472
1,1,402,544
1,5,384,661
1,5,632,303
1,8,170,727
1,8,351,385
1,4,602,499
1,2,347,688
1,4,780,321
1,4,220,402
1,3,10,528
1,8,686,537
1,8,127,385
1,11,332,595
1,6,527,205
1,2,331,315
1,12,570,370
1,8,358,125
1,1,782,124
1,9,363,138
1,6,571,476
1,1,411,104
1,10,510,273
1,8,29,762
1,10,696,172
1,9,427,618
1,2,389,15
1,5,111,438
1,1,387,209
1,5,563,621
1,7,737,336
1,4,147,519
1,2,300,6
1,2,128,144
1,7,713,208
1,6,622,523
1,2,180,415
1,2,734,522
1,5,275,462
1,2,576,538
1,2,211,578
1,9,176,100
1,2,440,742
1,11,176,300
1,5,490,567
1,9,288,53
1,8,655,647
1,3,422,421
1,4,353,711
1,6,748,551
1,4,243,231
1,5,379,773
1,8,86,345
1,4,291,593
1,11,140,181
1,3,359,377
1,5,402,592
1,4,762,312
1,1,476,777
1,2,29,279
1,1,442,339
1,7,311,553
1,7,65,643
1,1,311,618
1,6,256,95
1,5,394,718
1,11,306,226
1,6,731,179
1,3,310,279
1,3,417,594
1,6,41,687
1,10,59,649
1,1,719,541
1,11,193,249
1,4,433,641
1,7,491,407
1,11,648,179
1,8,12,356
1,11,366,568
1,11,439,737
1,12,386,365
1,7,752,775
1,9,660,253
1,3,99,208
1,5,101,61
1,1,552,745
1,12,226,714
1,1,370,318
1,1,159,315
1,9,100,591
1,1,482,277
1,9,248,470
1,12,195,197
1,12,617,680
1,12,491,597
1,1,476,198
1,7,352,676
1,10,674,521
1,5,83,38
1,3,577,655
1,1,320,661
1,3,342,287
1,5,154,524
1,9,767,3
1,8,34,499
1,1,503,588
1,10,275,260
1,7,541,71
1,2,634,400
1,5,481,136
1,4,728,655
1,4,571,250
1,1,367,559
1,4,162,582
1,1,497,400
1,2,322,779
1,5,206,772
1,7,629,398
1,5,490,779
1,6,162,339
1,5,493,521
1,12,85,467
1,4,131,645
1,1,315,731
1,11,433,122
1,5,325,270
1,1,402,619
1,3,485,249
1,10,94,619
1,10,2,600
1,9,192,11
1,4,593,500
1,2,636,159
1,8,568,230
1,4,38,488
1,1,424,780
1,7,781,414
1,2,433,410
1,1,600,415
1,5,503,46
1,5,199,374
1,6,349,12
1,12,510,419
1,8,422,511
1,1,162,628
1,11,693,281
1,3,707,178
1,4,425,782
1,7,39,265
1,11,763,194
1,8,566,581
1,3,666,165
1,1,729,263
1,7,74,694
1,12,431,293
1,6,349,373
1,5,9,577
1,5,180,338
1,4,250,337
1,6,525,534
1,9,384,385
1,5,732,19
1,4,749,700
1,3,211,529
1,1,678,4
1,2,121,461
1,8,175,52
1,11,67,104
1,6,378,690
1,11,579,211
1,5,435,644
1,8,594,462
1,6,524,179
1,1,533,70
1,1,723,572
1,6,42,110
1,10,535,127
1,6,316,394
1,2,695,526
1,9,298,650
1,7,548,23
1,5,146,720
1,12,349,464
1,3,583,562
1,1,488,174
1,9,238,227
1,4,111,566
1,6,456,702
1,1,28,524
1,3,356,208
1,8,608,268
1,11,134,187
1,5,732,727
1,12,8,119
1,3,543,205
1,6,98,86
1,4,113,350
1,11,498,595
1,6,289,635
1,1,529,296
1,9,545,325
1,4,683,249
1,5,272,489
1,1,559,335
1,5,544,426
1,1,314,347
1,9,562,59
1,5,93,204
1,12,437,526
1,8,539,490
1,7,720,66
1,2,417,212
1,12,253,218
1,6,29,184
1,12,735,270
1,11,140,444
1,10,319,132
1,5,396,570
1,2,325,262
1,11,680,492
1,8,469,690
1,1,511,315
1,12,191,680
1,2,606,534
1,8,249,181
1,3,230,559
1,10,396,619
1,11,494,14
1,12,705,218
1,3,115,131
1,1,419,505
1,8,611,416
1,11,241,618
1,9,89,338
1,11,436,332
1,7,655,54
1,9,157,538
1,7,1,2
1,4,255,355
1,11,731,507
1,6,618,668
1,6,349,408
1,12,175,263
1,1,290,164
1,1,104,553
1,1,451,407
1,12,391,106
1,12,610,177
1,4,7,154
1,3,522,605
1,8,724,36
1,3,658,400
1,10,439,7
1,3,505,357
1,7,713,77
1,8,583,316
1,9,679,143
1,11,780,540
1,4,422,117
1,7,610,703
1,9,112,680
1,2,710,307
1,9,170,85
1,8,613,544
1,7,161,742
1,12,735,622
1,11,151,741
1,6,12,52
1,12,305,346
1,4,698,345
1,6,558,474
1,6,492,698
1,4,243,132
1,7,232,666
1,12,711,363
1,2,630,461
1,3,716,498
1,8,387,734
1,7,360,572
1,7,251,333
1,11,734,507
1,5,98,241
1,5,469,525
1,9,275,561
1,5,591,591
1,6,74,771
1,6,637,249
1,5,253,393
1,7,681,297
1,12,300,313
1,6,92,715
1,7,57,258
1,12,582,727
1,8,90,107
1,2,452,541
1,2,95,235
1,3,267,470
1,7,102,54
1,3,584,469
1,6,757,142
1,3,462,581
1,9,97,561
1,2,245,535
1,10,497,367
1,4,356,782
1,10,476,489
1,11,247,187
1,4,464,355
1,7,186,15
1,9,712,107
1,1,602,199
1,3,60,139
1,3,287,747
1,8,204,335
1,2,337,466
1,8,179,429
1,8,658,138
1,6,117,525
1,2,155,267
1,8,216,16
1,5,538,292
1,8,563,580
1,6,399,234
1,6,539,482
1,1,37,602
1,10,158,68
1,3,88,145
1,1,460,240
1,2,116,720
1,4,504,306
1,3,681,459
1,5,268,382
1,7,432,761
1,9,426,679
1,12,760,677
1,2,397,513
1,5,773,753
1,4,153,602
1,1,645,223
1,6,211,247
1,7,91,575
1,10,511,445
1,9,100,350
1,9,481,564
1,5,338,741
1,3,237,672
1,1,132,573
1,9,774,548
1,10,466,241
1,1,213,236
1,7,237,564
1,4,675,456
1,4,738,305
1,9,72,149
1,6,775,375
1,2,53,157
1,1,499,746
1,2,532,726
1,11,639,781
1,1,779,448
1,12,105,307
1,4,512,51
1,9,77,542
1,4,227,16
1,8,579,174
1,5,200,74
1,8,387,232
1,1,133,339
1,11,469,320
1,8,178,734
1,4,75,282
1,4,275,286
1,2,203,218
1,8,323,42
1,8,606,538
1,10,573,607
1,4,664,711
1,2,596,298
1,1,105,143
1,12,235,532
1,3,201,276
1,1,500,238
1,8,609,652
1,1,3,728
1,6,740,514
1,4,34,701
1,3,200,704
1,6,17,42
1,7,580,729
1,3,65,385
1,2,266,83
1,8,126,99
1,7,96,142
1,4,206,728
1,10,569,236
1,12,736,24
1,3,764,455
1,10,167,199
1,5,507,515
1,3,531,69
1,1,228,695
1,6,659,35
1,4,611,482
1,5,453,665
1,7,341,539
1,5,264,512
1,6,746,142
1,4,82,375
1,4,205,679
1,9,527,502
1,7,546,510
1,12,564,24
1,8,149,1
1,2,322,759
1,1,418,449
1,11,9,609
1,10,496,102
1,10,291,734
1,5,131,610
1,10,227,156
1,5,258,747
1,1,598,656
1,6,63,344
1,6,662,95
1,10,153,381
1,6,307,161
1,7,412,660
1,4,724,285
1,3,106,543
1,8,539,466
1,1,4,135
1,5,253,710
1,4,8,545
1,5,574,7
1,8,150,489
1,6,447,569
1,1,338,447
1,5,256,667
1,7,477,37
1,5,134,340
1,8,516,164
1,1,150,477
1,1,485,127
1,11,209,664
1,6,383,123
1,5,260,247
1,10,489,177
1,6,631,111
1,3,325,463
1,6,480,319
1,1,57,34
1,12,488,399
1,11,415,50
1,10,523,315
1,11,718,216
1,1,313,578
1,1,757,320
1,4,204,765
1,3,246,58
1,1,217,63
1,5,742,82
1,7,676,585
1,1,224,638
1,7,54,257
1,9,153,679
1,12,691,514
1,4,700,712
1,3,430,687
1,5,313,609
1,7,311,313
1,7,686,743
1,1,178,490
1,4,257,402
1,9,105,263
1,4,241,612
1,11,229,603
1,7,144,33
1,2,393,764
1,8,569,149
1,2,345,700
1,8,767,604
1,4,528,348
1,3,231,141
1,4,618,703
1,3,355,60
1,9,465,249
1,7,152,161
1,1,95,298
1,12,170,543
1,4,564,199
1,5,581,389
1,7,728,446
1,9,671,633
1,4,216,520
1,9,540,400
1,1,664,498
1,4,4,337
1,4,540,609
1,1,507,635
1,2,742,246
1,5,290,156
1,9,188,704
1,8,72,333
1,8,376,374
1,8,146,340
1,12,430,544
1,6,516,16
1,8,434,194
1,12,691,573
1,6,446,125
1,12,511,229
1,12,715,240
1,7,175,597
1,1,133,86
1,12,418,597
1,1,445,274
1,8,78,29
1,8,275,82
1,6,543,105
1,3,271,563
1,4,776,257
1,9,582,72
1,7,748,724
1,2,338,717
1,7,26,462
1,2,729,229
1,12,466,527
1,11,50,454
1,10,652,8
1,9,208,661
1,12,144,532
1,7,439,400
1,5,520,112
1,10,775,509
1,12,54,589
1,6,347,505
1,9,644,639
1,1,676,367
1,11,423,389
1,1,342,33
1,4,64,415
1,4,208,176
1,7,543,539
1,3,58,246
1,4,378,89
1,6,346,598
1,1,9,391
1,5,261,276
1,7,27,76
1,12,197,25
1,10,569,438
1,6,187,220
1,4,102,427
1,12,421,715
1,6,302,409
1,4,100,103
1,6,353,349
1,6,392,681
1,8,341,410
1,7,251,560
1,5,163,636
1,1,272,672
1,1,523,499
1,12,378,182
1,4,745,439
1,5,303,4
1,2,141,637
1,6,179,442
1,10,450,308
1,8,656,559
1,8,532,681
1,3,57,159
1,1,611,174
1,4,442,489
1,5,525,573
1,9,147,508
1,12,184,698
1,3,319,109
1,10,338,85
1,6,489,755
1,7,132,626
1,4,350,449
1,6,159,110
1,12,126,196
1,9,564,16
1,7,562,212
1,7,649,328
1,5,552,135
1,10,749,674
1,7,318,575
1,10,581,711
1,3,422,237
1,8,504,252
1,6,492,330
1,9,67,55
1,10,471,96
1,3,559,430
1,2,91,523
1,6,527,402
1,11,70,63
1,10,67,141
1,12,730,456
1,1,635,762
1,7,24,288
1,9,663,476
1,10,518,329
1,12,345,177
1,5,729,317
1,12,326,273
1,5,466,70
1,4,752,32
1,9,18,4
1,3,424,635
1,6,751,132
1,11,366,110
1,7,618,711
1,3,243,723
1,6,403,331
1,9,10,652
1,6,180,428
1,6,55,597
1,1,729,76
1,4,152,696
1,12,127,545
1,1,635,104
1,11,197,77
1,4,128,478
1,11,568,164
1,5,415,637
1,5,250,661
1,7,494,145
1,4,509,92
1,10,403,95
1,6,728,607
1,3,403,261
1,4,656,347
1,1,576,299
1,7,96,15
1,8,190,272
1,11,721,256
1,8,289,404
1,9,171,93
1,5,114,143
1,5,252,169
1,9,343,688
1,1,66,407
1,2,498,574
1,1,479,573
1,7,47,699
1,7,578,17
1,8,284,411
1,11,164,204
1,10,174,426
1,7,300,645
1,10,56,153
1,4,518,437
1,3,109,573
1,2,26,11
1,4,28,32
1,9,368,38
1,5,212,311
1,7,755,392
1,5,197,245
1,11,118,36
1,3,504,652
1,1,527,338
1,1,270,552
1,9,599,98
1,8,526,240
1,2,427,366
1,5,138,693
1,3,730,724
1,11,406,593
1,6,119,623
1,6,756,162
1,2,48,186
1,8,624,275
1,5,725,176
1,9,380,249
1,11,481,187
1,2,542,697
1,3,459,736
1,3,199,307
1,8,747,193
1,2,239,249
1,8,440,345
1,12,232,659
1,2,268,69
1,12,177,41
1,4,739,76
1,11,596,752
1,4,409,586
1,9,349,483
1,11,453,249
1,9,451,336
1,11,692,280
1,8,691,426
1,9,173,515
1,4,104,297
1,8,409,335
1,9,595,280
1,6,740,725
1,3,541,719
1,5,295,75
1,11,338,110
1,6,630,669
1,7,395,504
1,8,647,300
1,3,770,212
1,11,385,552
1,9,557,604
1,8,634,478
1,4,732,721
1,11,356,745
1,4,2,772
1,11,283,441
1,4,776,599
1,11,516,376
1,2,614,132
1,5,502,102
1,1,140,487
1,3,652,75
1,7,764,528
1,2,702,281
1,8,710,223
1,10,623,680
1,8,486,650
1,10,380,389
1,2,597,375
1,3,579,532
1,7,593,422
1,9,68,339
1,5,623,258
1,10,431,489
1,4,148,715
1,9,74,579
1,2,764,743
1,11,423,4
1,6,752,256
1,11,52,710
1,3,68,544
1,2,321,363
1,12,653,23
1,5,296,49
1,11,197,54
1,9,616,20
1,10,255,183
1,7,147,444
1,1,463,530
1,7,655,122
1,7,110,553
1,1,629,449
1,1,375,771
1,1,276,387
1,1,671,483
1,2,205,101
1,9,624,0
1,10,739,619
1,1,400,451
1,12,186,624
1,9,43,135
1,5,257,365
1,7,44,6
1,6,261,141
1,8,306,592
1,3,517,272
1,3,111,39
1,11,56,263
1,4,288,692
1,5,391,509
1,10,430,315
1,6,243,220
1,5,611,340
1,3,324,354
1,2,286,97
1,11,575,418
1,4,749,133
1,2,201,479
1,7,330,694
1,10,530,497
1,1,760,193
1,9,299,616
1,10,638,288
1,12,529,668
1,12,325,506
1,12,507,601
1,2,236,583
1,10,408,324
1,5,216,547
1,4,762,624
1,3,606,267
1,2,347,174
1,2,523,85
1,4,349,398
1,6,237,558
1,12,512,258
1,7,516,392
1,1,192,33
1,11,727,684
1,1,241,623
1,2,230,416
1,12,27,382
1,4,271,774
1,1,326,462
1,3,563,172
1,1,496,723
1,3,236,30
1,10,365,55
1,12,564,23
1,2,80,653
1,7,299,660
1,1,701,78
1,2,321,204
1,6,299,500
1,10,378,331
1,2,501,245
1,12,13,427
1,12,308,419
1,5,630,395
1,4,166,144
1,1,423,346
1,6,15,113
1,8,131,652
1,3,631,190
1,12,293,270
1,4,341,450
1,3,485,701
1,3,541,43
1,5,200,734
1,5,280,92
1,8,615,70
1,2,112,169
1,9,339,451
1,5,184,74
1,7,697,641
1,2,628,314
1,2,399,777
1,3,198,143
1,3,414,37
1,2,221,323
1,1,286,741
1,9,561,456
1,3,188,72
1,4,587,586
1,1,11,212
1,7,437,23
1,12,628,367
1,1,69,218
1,8,308,294
1,9,33,780
1,10,474,49
1,6,194,722
1,5,245,340
1,3,398,483
1,9,150,754
1,1,596,639
1,5,547,677
1,10,17,403
1,7,655,447
1,9,273,393
1,2,453,577
1,1,45,106
1,10,456,665
1,12,262,748
1,8,766,310
1,6,87,766
1,2,45,516
1,2,562,715
1,9,176,26
1,5,197,457
1,8,622,356
2,8,523,361
2,3,150,565
2,4,698,517
2,8,508,641
2,7,392,371
2,1,284,122
2,3,553,499
2,1,339,504
2,3,758,270
2,4,423,480
2,4,75,52
2,4,753,588
2,4,367,136
2,2,220,398
2,11,256,493
2,1,334,61
2,6,578,415
2,8,42,335
2,6,273,440
2,10,499,204
2,2,369,475
2,6,665,75
2,7,26,152
2,10,119,74
2,2,566,157
2,1,457,426
2,4,586,39
2,3,361,141
2,5,592,253
2,8,564,168
2,4,567,698
2,4,781,771
2,7,288,321
2,7,391,39
2,6,142,738
2,4,213,11
2,12,400,224
2,3,644,249
2,10,576,118
2,11,150,601
2,6,210,466
2,9,295,713
2,1,154,338
2,9,455,44
2,7,632,39
2,9,544,264
2,12,647,86
2,2,760,633
2,12,327,392
2,8,122,758
2,12,619,553
2,1,279,170
2,5,378,473
2,2,331,294
2,10,442,288
2,3,40,66
2,5,301,188
2,2,131,678
2,5,609,339
2,1,153,746
2,1,247,541
2,4,490,260
2,1,363,23
2,9,195,498
2,12,383,117
2,11,350,332
2,1,255,444
2,4,403,571
2,3,103,93
2,7,115,603
2,8,548,680
2,7,408,629
2,8,167,567
2,2,552,242
2,3,588,183
2,9,513,461
2,6,513,274
2,11,769,542
2,1,417,452
2,6,417,653
2,5,141,87
2,12,94,40
2,1,710,651
2,8,250,618
2,10,234,233
2,3,782,200
2,2,632,626
2,2,177,244
2,10,601,108
2,12,219,581
2,7,509,708
2,9,251,493
2,11,384,596
2,3,334,485
2,2,259,565
2,12,618,71
2,3,639,599
2,10,439,614
2,2,354,217
2,4,65,48
2,1,622,659
2,5,684,468
2,12,38,132
2,1,487,617
2,2,118,332
2,9,213,513
2,12,735,280
2,2,431,131
2,7,689,122
2,11,387,171
2,9,191,307
2,10,751,546
2,6,415,78
2,6,518,583
2,8,85,226
2,1,403,718
2,8,164,128
2,7,123,113
2,4,613,519
2,4,456,678
2,4,611,533
2,8,476,646
2,3,348,292
2,10,202,426
2,4,603,44
2,4,224,648
2,12,299,122
2,1,747,607
2,5,768,60
2,6,638,9
2,9,449,420
2,7,161,640
2,8,160,678
2,4,80,71
2,1,71,570
2,11,336,66
2,12,571,527
2,1,701,591
2,1,355,138
2,1,589,83
2,6,432,753
2,7,568,749
2,5,229,631
2,2,562,188
2,7,693,63
2,10,414,307
2,7,778,44
2,10,469,469
2,7,467,696
2,5,692,753
2,4,228,392
2,4,633,561
2,6,726,256
2,10,236,83
2,2,263,439
2,6,246,174
2,2,507,564
2,10,483,490
2,3,55,414
2,10,129,690
2,2,269,141
2,3,175,294
2,11,648,235
2,3,553,84
2,2,611,179
2,9,529,573
2,7,382,118
2,9,178,559
2,2,102,316
2,3,411,674
2,10,688,239
2,11,571,610
2,6,93,140
2,8,53,774
2,1,666,773
2,2,419,545
2,4,77,519
2,11,276,410
2,1,350,664
2,12,267,758
2,1,713,23
2,3,503,498
2,4,234,124
2,10,690,660
2,6,326,768
2,7,9,157
2,10,652,91
2,4,171,151
2,2,436,649
2,1,42,58
2,2,512,83
2,3,501,363
2,3,574,80
2,6,764,238
2,4,743,456
2,3,599,345
2,3,673,562
2,3,498,665
2,4,12,385
2,12,313,505
2,11,378,746
2,8,14,256
2,2,556,41
2,12,489,449
2,11,151,65
2,5,675,82
2,3,748,296
2,1,763,640
2,1,426,669
2,8,676,42
2,8,681,581
2,1,657,134
2,10,694,468
2,6,38,364
2,9,381,88
2,3,93,500
2,2,776,635
2,10,517,657
2,8,256,650
2,3,358,634
2,10,406,316
2,9,723,531
2,6,55,299
2,2,730,413
2,12,635,514
2,9,91,580
2,6,472,541
2,7,660,587
2,8,260,623
2,4,71,230
2,11,724,28
2,1,122,644
2,3,193,601
2,3,296,203
2,4,744,577
2,4,543,149
2,2,25,252
2,3,262,168
2,1,401,365
2,8,41,547
2,10,293,130
2,2,550,634
2,2,602,245
2,1,709,77
2,1,520,591
2,5,575,732
2,7,279,617
2,6,314,304
2,5,609,153
2,12,726,147
2,1,469,751
2,11,447,517
2,2,691,393
2,5,111,649
2,4,163,285
2,8,349,221
2,5,272,465
2,2,697,441
2,12,431,350
2,12,595,81
2,12,538,191
2,1,663,593
2,3,199,288
2,9,442,202
2,4,640,531
2,3,10,417
2,7,254,389
2,10,506,176
2,4,471,600
2,9,758,508
2,11,13,501
2,7,687,28
2,10,389,254
2,2,701,358
2,1,198,306
2,2,135,609
2,11,727,711
2,10,254,499
2,9,267,174
2,7,694,737
2,9,579,160
2,4,779,728
2,7,634,58
2,3,712,174
2,9,762,580
2,9,485,613
2,7,634,298
2,1,351,666
2,10,722,597
2,3,90,754
2,7,173,486
2,4,103,438
2,11,140,101
2,1,51,272
2,1,572,581
2,7,10,468
2,3,99,369
2,6,400,486
2,1,216,308
2,9,112,708
2,11,465,531
2,5,604,587
2,11,746,336
2,5,413,142
2,3,316,292
2,7,469,756
2,10,677,289
2,12,321,247
2,6,498,338
2,8,229,241
2,4,517,250
2,3,241,74
2,1,729,155
2,8,476,483
2,1,563,679
2,12,465,707
2,1,511,428
2,10,90,480
2,10,747,379
2,2,210,342
2,6,750,160
2,5,401,647
2,8,529,714
2,7,454,689
2,4,390,200
2,2,591,601
2,12,546,554
2,12,379,652
2,10,572,726
2,7,601,51
2,8,481,429
2,5,183,482
2,1,451,692
2,5,691,52
2,10,750,326
2,10,53,183
2,2,98,60
2,4,205,285
2,7,255,233
2,5,12,653
2,6,185,422
2,5,494,105
2,6,391,590
2,12,315,757
2,1,749,450
2,1,194,690
2,10,273,280
2,4,541,120
2,9,165,482
2,3,436,351
2,1,144,134
2,6,170,460
2,6,54,30
2,6,782,489
2,4,243,100
2,1,679,349
2,1,216,65
2,4,144,359
2,11,548,561
2,10,493,560
2,2,671,508
2,10,758,226
2,1,599,527
2,3,294,694
2,1,318,186
2,5,592,432
2,8,95,238
2,4,104,331
2,6,358,631
2,4,88,44
2,4,542,137
2,2,189,388
2,4,536,558
2,7,187,53
2,1,190,657
2,7,738,361
2,2,615,383
2,2,668,178
2,6,711,218
2,6,109,681
2,2,338,701
2,3,590,672
2,9,403,732
2,2,726,520
2,2,502,37
2,10,534,690
2,4,339,134
2,9,463,113
2,8,673,670
2,8,337,222
2,7,400,428
2,1,558,238
2,4,56,220
2,2,727,293
2,7,578,737
2,6,112,614
2,6,502,728
2,3,669,619
2,12,586,547
2,4,438,167
2,4,162,690
2,2,416,60
2,7,314,204
2,9,186,684
2,11,77,276
2,1,612,13
2,5,514,225
2,10,777,165
2,11,526,366
2,11,112,75
2,11,437,533
2,1,385,608
2,9,385,23
2,1,421,387
2,12,288,58
2,5,459,585
2,9,614,352
2,5,10,416
2,2,537,215
2,10,453,128
2,10,495,195
2,3,652,102
2,9,628,86
2,5,721,635
2,2,598,312
2,6,460,757
2,1,223,774
2,6,466,699
2,5,460,321
2,7,361,557
2,10,591,764
2,8,684,418
2,7,567,213
2,1,134,733
2,10,551,258
2,11,626,750
2,2,38,158
2,2,423,639
2,3,237,577
2,2,366,433
2,5,467,645
2,10,519,90
2,4,671,113
2,1,653,685
2,7,318,570
2,12,68,722
2,1,640,213
2,3,636,39
2,5,643,97
2,7,607,524
2,4,327,603
2,6,147,404
2,10,521,731
2,7,210,774
2,2,127,83
2,6,121,377
2,2,255,69
2,8,316,623
2,1,675,361
2,2,49,489
2,1,502,410
2,2,375,552
2,11,172,310
2,1,478,729
2,5,592,237
2,1,522,50
2,2,16,492
2,5,745,521
2,7,171,449
2,2,303,671
2,5,94,480
2,12,765,34
2,1,363,406
2,4,494,444
2,4,768,224
2,1,188,80
2,8,248,225
2,11,452,613
2,7,660,530
2,4,231,749
2,1,391,526
2,12,267,655
2,2,700,8
2,1,487,184
2,2,665,286
2,10,654,29
2,1,304,597
2,7,435,719
2,7,252,689
2,6,607,631
2,6,474,38
2,10,631,150
2,9,101,594
2,2,438,370
2,3,43,240
2,6,252,195
2,11,138,316
2,1,424,528
2,2,441,444
2,6,337,360
2,9,94,181
2,2,718,662
2,4,577,348
2,3,30,752
2,10,601,587
2,2,585,115
2,4,526,405
2,3,633,641
2,1,317,488
2,5,565,777
2,8,397,619
2,7,91,179
2,11,759,280
2,6,546,713
2,3,103,417
2,7,624,245
2,3,501,254
2,7,202,285
2,7,330,19
2,6,776,484
2,5,139,581
2,6,773,110
2,7,45,328
2,6,657,675
2,11,51,620
2,12,464,226
2,1,606,122
2,3,543,273
2,3,349,203
2,2,230,403
2,2,671,582
2,9,181,391
2,1,399,555
2,1,115,583
2,11,772,525
2,5,642,374
2,6,674,576
2,3,568,484
2,4,206,81
2,12,402,316
2,4,393,34
2,8,185,383
2,6,327,282
2,1,341,322
2,2,646,507
2,10,507,489
2,3,363,39
2,3,455,459
2,1,535,466
2,8,243,125
2,6,17,525
2,4,732,290
2,4,376,418
2,3,549,530
2,10,463,376
2,2,377,478
2,1,133,682
2,4,756,174
2,2,601,136
2,11,439,576
2,4,295,401
2,7,115,459
2,8,507,379
2,1,390,204
2,10,543,481
2,2,611,555
2,12,257,235
2,9,139,385
2,3,256,610
2,2,174,302
2,8,753,182
2,9,420,240
2,12,670,574
2,11,480,747
2,3,176,79
2,6,534,475
2,2,408,488
2,6,50,79
2,11,309,294
2,6,284,621
2,7,347,557
2,12,582,20
2,4,579,574
2,2,674,622
2,6,323,295
2,9,125,300
2,6,301,646
2,9,234,454
2,6,410,557
2,10,424,216
2,1,416,758
2,6,175,408
2,12,600,339
2,12,272,74
2,1,322,560
2,1,389,123
2,5,78,341
2,9,58,331
2,5,580,674
2,6,637,488
2,10,432,515
2,3,54,501
2,1,346,224
2,7,99,232
2,9,76,614
2,11,275,606
2,6,470,20
2,2,148,347
2,1,198,611
2,3,520,597
2,3,65,217
2,12,297,253
2,8,216,104
2,9,704,5
2,5,726,495
2,12,423,691
2,8,487,472
2,3,194,605
2,12,446,238
2,12,187,204
2,3,545,270
2,6,563,346
2,3,530,384
2,1,305,389
2,5,606,282
2,2,527,498
2,4,145,304
2,2,224,256
2,8,33,148
2,1,210,28
2,1,662,169
2,11,89,514
2,1,91,346
2,5,503,582
2,7,282,234
2,11,621,70
2,9,393,629
2,1,659,151
2,7,477,601
2,6,32,349
2,1,554,705
2,10,476,664
2,3,388,382
2,4,651,283
2,12,602,242
2,1,416,6
2,3,365,487
2,4,9,548
2,6,456,161
2,2,510,587
2,1,552,597
2,8,550,619
2,10,448,189
2,8,722,608
2,3,140,64
2,2,97,372
2,5,570,386
2,12,634,345
2,11,207,650
2,4,61,720
2,4,684,190
2,4,762,149
2,6,139,700
2,2,603,629
2,1,657,209
2,3,277,397
2,5,275,736
2,7,656,560
2,4,530,149
2,1,219,125
2,8,531,172
2,6,772,665
2,2,737,405
2,6,664,87
2,9,729,226
2,12,547,312
2,9,317,594
2,8,426,549
2,1,683,157
2,9,472,10
2,8,782,151
2,7,469,558
2,1,190,217
2,4,556,361
2,1,165,654
2,2,641,198
2,1,108,736
2,12,707,618
2,4,202,682
2,2,711,299
2,10,51,661
2,4,529,190
2,11,605,98
2,4,145,53
2,9,396,39
2,7,539,523
2,6,740,395
2,1,154,560
2,6,293,145
2,7,730,429
2,1,342,137
2,1,83,665
2,5,418,732
2,6,780,397
2,9,675,482
2,7,398,281
2,4,509,602
2,6,83,674
2,5,12,137
2,6,730,584
2,12,256,48
2,4,257,747
2,1,111,462
2,2,165,462
2,3,732,324
2,2,335,447
2,12,490,374
2,11,175,712
2,6,681,413
2,8,741,67
2,9,469,757
2,11,57,588
2,1,153,236
2,6,732,549
2,2,322,632
2,11,535,309
2,1,33,24
2,4,778,723
2,5,112,316
2,10,696,437
2,12,680,507
2,9,524,90
2,1,592,743
2,2,424,515
2,5,345,634
2,12,506,764
2,11,385,524
2,12,46,515
2,12,691,686
2,11,10,17
2,5,51,511
2,10,564,39
2,1,519,355
2,1,63,622
2,2,425,437
2,1,121,154
2,3,353,111
2,8,171,608
2,1,570,569
2,10,739,180
2,7,151,129
2,7,422,281
2,3,690,654
2,8,442,440
2,6,600,226
2,4,48,7
2,2,210,489
2,9,102,221
2,2,225,161
2,7,240,537
2,5,137,548
2,4,199,253
2,4,701,170
2,8,422,19
2,5,782,185
2,2,493,667
2,3,38,445
2,12,290,579
2,1,584,51
2,2,121,644
2,2,477,250
2,5,479,589
2,9,253,477
2,5,341,151
2,6,286,245
2,10,400,559
2,6,606,513
2,7,693,606
2,6,183,220
2,9,510,471
2,8,284,502
2,5,281,515
2,4,11,131
2,2,151,158
2,4,729,56
2,5,354,162
2,7,623,186
2,4,150,699
2,5,114,92
2,6,524,496
2,7,159,275
2,5,129,692
2,10,494,505
2,9,552,97
2,10,638,265
2,10,374,339
2,1,606,629
2,9,305,42
2,3,542,453
2,9,109,11
2,5,716,666
2,5,318,435
2,1,17,137
2,1,252,212
2,9,426,563
2,8,279,697
2,8,476,559
2,5,668,174
2,7,665,547
2,1,380,37
2,10,158,678
2,4,54,7
2,3,246,727
2,12,581,434
2,8,772,135
2,6,666,66
2,6,451,701
2,9,780,584
2,5,250,304
2,2,500,507
2,2,340,447
2,7,532,357
2,6,754,621
2,1,344,39
2,7,489,188
2,4,772,644
2,3,27,387
2,3,582,259
2,9,761,753
2,8,339,5
2,3,421,46
2,1,93,55
2,3,544,24
2,6,530,767
2,4,303,555
2,10,317,75
2,8,420,309
2,12,119,156
2,4,285,596
2,1,730,32
2,7,39,123
2,1,538,741
2,7,667,625
2,9,723,464
2,11,607,759
2,9,519,675
2,10,440,216
2,8,493,368
2,5,143,392
2,4,611,379
2,1,652,488
2,9,27,704
2,1,360,469
2,2,476,315
2,5,98,138
2,3,254,276
2,4,599,214
2,3,423,245
2,3,626,33
